Molecule_Name,connectivity_key,family_id,outer_fold,split_scheme,diagnostic_group_id,diagnostic_murcko_scaffold
OCNT-2311819,CDJZECPEHULQQM,CYP3A4_R05_OCNT-2314300,1,murcko_scaffold,O=C(Nc1ccccc1)c1ccc(NS(=O)(=O)c2ccccc2)cc1,O=C(Nc1ccccc1)c1ccc(NS(=O)(=O)c2ccccc2)cc1
OCNT-2308744,XFLBADZEIKRUNC,CYP2C9_R16_OCNT-2310262,1,murcko_scaffold,O=C(Nc1ccccc1)c1cccc(C(=O)N2CCN(c3ccccn3)CC2)c1,O=C(Nc1ccccc1)c1cccc(C(=O)N2CCN(c3ccccn3)CC2)c1
OCNT-0493933,WZKBPTIRLCFSPF,CYP1A2_R11_OCNT-2313625,1,murcko_scaffold,O=C(Nc1ccccc1)c1cccc2cccnc12,O=C(Nc1ccccc1)c1cccc2cccnc12
OCNT-2316068,JPVSNCKCEXNVEF,CYP1A2_R04_OCNT-2313567,1,murcko_scaffold,O=C(Nc1ccccc1)c1cccc2cccnc12,O=C(Nc1ccccc1)c1cccc2cccnc12
OCNT-2311474,KVGFXFUOPKKBHC,CYP3A4_R24_OCNT-2311092,1,murcko_scaffold,O=C(Nc1ccccc1)c1cn[nH]c1,O=C(Nc1ccccc1)c1cn[nH]c1
OCNT-2310901,HDXXWIMMIYDYQO,CYP1A2_R05_OCNT-2310298,1,murcko_scaffold,O=C(Nc1ccccc1)c1nc2cnccc2s1,O=C(Nc1ccccc1)c1nc2cnccc2s1
OCNT-2317130,PBUCVFFCPCFPAI,CYP1A2_R05_OCNT-2310298,1,murcko_scaffold,O=C(Nc1ccccc1-c1nc2ccccc2s1)C1CCNCC1,O=C(Nc1ccccc1-c1nc2ccccc2s1)C1CCNCC1
OCNT-2313520,DXYSPHKBHCXQEK,CYP1A2_R10_OCNT-2308998,1,murcko_scaffold,O=C(Nc1ccccc1N1CCCCC1)c1cncc(-c2cn[nH]c2)c1,O=C(Nc1ccccc1N1CCCCC1)c1cncc(-c2cn[nH]c2)c1
OCNT-0497498,ZBLHKJMPDFGDTA,CYP1A2_R09_OCNT-2315130,1,murcko_scaffold,O=C(Nc1ccccc1N1CCOCC1)c1cc(-c2ccncc2)nc2ccccc12,O=C(Nc1ccccc1N1CCOCC1)c1cc(-c2ccncc2)nc2ccccc12
OCNT-2317476,YKCSTTVXHKLLAP,CYP2C9_R15_OCNT-2318117,1,murcko_scaffold,O=C(Nc1ccccn1)C1CCCN(CCN2C(=O)NC3(CCCC3)C2=O)C1,O=C(Nc1ccccn1)C1CCCN(CCN2C(=O)NC3(CCCC3)C2=O)C1
OCNT-2312617,NKDOBKPPCCBZAM,CYP2C9_R15_OCNT-2318117,1,murcko_scaffold,O=C(Nc1ccccn1)C1CCNCC1,O=C(Nc1ccccn1)C1CCNCC1
OCNT-2310117,NCWLJEVSBCJHNM,CYP1A2_R10_OCNT-2308998,1,murcko_scaffold,O=C(Nc1cccnc1)c1cncc(-c2ccccc2)c1,O=C(Nc1cccnc1)c1cncc(-c2ccccc2)c1
OCNT-2318399,DJTKECHTBVUIMX,CYP1A2_R11_OCNT-2313625,1,murcko_scaffold,O=C(Nc1ccncc1)c1cccc(NS(=O)(=O)c2ccccc2)c1,O=C(Nc1ccncc1)c1cccc(NS(=O)(=O)c2ccccc2)c1
OCNT-2312495,URZCPZIXXWCLIY,CYP3A4_R24_OCNT-2311092,1,murcko_scaffold,O=C(Nc1n[nH]c2ccccc12)c1cnn(-c2ccccc2)c1,O=C(Nc1n[nH]c2ccccc12)c1cnn(-c2ccccc2)c1
OCNT-2313099,XMGSKHFJBUJBTI,CYP2C9_R25_OCNT-2313981,1,murcko_scaffold,O=C(Nc1nccnc1C1CC1)c1ccccc1,O=C(Nc1nccnc1C1CC1)c1ccccc1
OCNT-2309499,BUVOPHNIEJYTGR,CYP2C9_R12_OCNT-2315584,1,murcko_scaffold,O=C(Nc1nccs1)N1CCOc2ccccc2C1,O=C(Nc1nccs1)N1CCOc2ccccc2C1
OCNT-2309042,MLWJNKOKQZCQFM,CYP1A2_R17_OCNT-2316906,1,murcko_scaffold,O=C(Nc1nnc[nH]1)c1ccn(-c2ccccc2)n1,O=C(Nc1nnc[nH]1)c1ccn(-c2ccccc2)n1
OCNT-0497499,LZOCRTGDFVXVLX,CYP1A2_R06_OCNT-2312418,1,murcko_scaffold,O=C(OCc1csc(-c2ccccc2)n1)c1cccs1,O=C(OCc1csc(-c2ccccc2)n1)c1cccs1
OCNT-2395376,ORTWNJZUAIUYKM,CYP2C9_R24_OCNT-2315950,1,murcko_scaffold,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21
OCNT-2395540,NJZASXAFCYBIIS,CYP2C9_R24_OCNT-2315950,1,murcko_scaffold,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21
OCNT-2395641,UDCKCJBOMZTNLE,CYP2C9_R24_OCNT-2315950,1,murcko_scaffold,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21
OCNT-2395772,NSKDYCIRIAJLLX,CYP2C9_R24_OCNT-2315950,1,murcko_scaffold,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21
OCNT-2395776,MXUJLCXEOWHBQS,CYP2C9_R24_OCNT-2315950,1,murcko_scaffold,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21
OCNT-2395712,SPZQDXGBZLHTIG,CYP3A4_R03_OCNT-2395274,1,murcko_scaffold,O=C(c1c[nH]nn1)N1CCN(C2CC2)c2ccccc21,O=C(c1c[nH]nn1)N1CCN(C2CC2)c2ccccc21
OCNT-2311602,AIDXPYZJTIDUSC,CYP2C9_R12_OCNT-2315584,1,murcko_scaffold,O=C(c1ccc(-c2nnco2)cc1)N1CCC(c2ccncc2)CC1,O=C(c1ccc(-c2nnco2)cc1)N1CCC(c2ccncc2)CC1
OCNT-2317134,UXDPKMLAHNSVRK,CYP3A4_R25_OCNT-2395447,1,murcko_scaffold,O=C(c1ccc2[nH]ccc2c1)N1CCCCC1c1ncc[nH]1,O=C(c1ccc2[nH]ccc2c1)N1CCCCC1c1ncc[nH]1
OCNT-2309670,LEPILDQORMQWAC,CYP2C9_R16_OCNT-2310262,1,murcko_scaffold,O=C(c1cccc(Nc2ccccc2)c1)N1CCN(C2=NS(=O)(=O)c3ccccc32)CC1,O=C(c1cccc(Nc2ccccc2)c1)N1CCN(C2=NS(=O)(=O)c3ccccc32)CC1
OCNT-2317316,HXTZWUVDAMAHMH,CYP2C9_R07_OCNT-2314387,1,murcko_scaffold,O=C(c1ccccc1)N1CCC(Cc2cccnc2)CC1,O=C(c1ccccc1)N1CCC(Cc2cccnc2)CC1
OCNT-2315991,OXEBQHUGNKQHBU,CYP2C9_R08_OCNT-2312606,1,murcko_scaffold,O=C(c1ccccc1)N1CCC(c2c[nH]c3ncccc23)CC1,O=C(c1ccccc1)N1CCC(c2c[nH]c3ncccc23)CC1
OCNT-0463268,WZZUMLRHKWRRHR,CYP2C9_R01_OCNT-2315972,1,murcko_scaffold,O=C(c1ccccc1)N1CCC(c2nc(-c3ccccc3)no2)CC1,O=C(c1ccccc1)N1CCC(c2nc(-c3ccccc3)no2)CC1
OCNT-0475205,RRPRWRSJUGGBHT,CYP2C9_R14_OCNT-2310760,1,murcko_scaffold,O=C(c1ccccc1)N1CCCCC1,O=C(c1ccccc1)N1CCCCC1
OCNT-2311582,ZEPYVNPXMMPJQB,CYP2C9_R16_OCNT-2310262,1,murcko_scaffold,O=C(c1cccnc1)N1CCN(c2ccccn2)CC1,O=C(c1cccnc1)N1CCN(c2ccccn2)CC1
OCNT-2395682,YSXFALBFZPSVAY,CYP3A4_R25_OCNT-2395447,1,murcko_scaffold,O=C(c1ccn[nH]1)N1CCCCC1c1ncc[nH]1,O=C(c1ccn[nH]1)N1CCCCC1c1ncc[nH]1
OCNT-2310433,TUTNRJIYQDWINN,CYP3A4_R02_OCNT-2312554,1,murcko_scaffold,O=C(c1ccnc(-n2ccnc2)c1)N1CCOc2ccccc2C1,O=C(c1ccnc(-n2ccnc2)c1)N1CCOc2ccccc2C1
OCNT-2311071,DYUYVURCSOVEDN,CYP2C9_R08_OCNT-2312606,1,murcko_scaffold,O=C(c1ccnc2oncc12)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,O=C(c1ccnc2oncc12)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
OCNT-2395502,ZDFFDMZFFSSVFR,CYP3A4_R25_OCNT-2395447,1,murcko_scaffold,O=C(c1cn[nH]c1)N1CCCCC1c1ncc[nH]1,O=C(c1cn[nH]c1)N1CCCCC1c1ncc[nH]1
OCNT-2395795,SCPRVCRZHVPKLD,CYP3A4_R25_OCNT-2395447,1,murcko_scaffold,O=C(c1cn[nH]c1)N1CCCCC1c1ncc[nH]1,O=C(c1cn[nH]c1)N1CCCCC1c1ncc[nH]1
OCNT-2314570,VYPAFGXRKCBKND,CYP2C9_R13_OCNT-2315368,1,murcko_scaffold,O=C(c1cnc2c(cnn2Cc2ccccc2)c1)N1CCCc2[nH]ncc2C1,O=C(c1cnc2c(cnn2Cc2ccccc2)c1)N1CCCc2[nH]ncc2C1
OCNT-2318561,RGZHJDLYBPQKIJ,CYP1A2_R10_OCNT-2308998,1,murcko_scaffold,O=C(c1cncc(-c2ccccc2)c1)N1CCc2ccc(S(=O)(=O)N3CCCC3)cc21,O=C(c1cncc(-c2ccccc2)c1)N1CCc2ccc(S(=O)(=O)N3CCCC3)cc21
OCNT-2317028,IROJCVZEMVZADB,CYP3A4_R24_OCNT-2311092,1,murcko_scaffold,O=C(c1cnn(-c2ccncc2)c1)N1CCNCC1,O=C(c1cnn(-c2ccncc2)c1)N1CCNCC1
OCNT-2310736,ABVGSGYZENIXJG,CYP3A4_R01_OCNT-2310988,1,murcko_scaffold,O=C1COc2cc(NC(=O)NCc3ccc(-n4ccnc4)cc3)ccc2N1,O=C1COc2cc(NC(=O)NCc3ccc(-n4ccnc4)cc3)ccc2N1
OCNT-0494198,IAJDPLVEAODVRN,CYP1A2_R15_OCNT-2314977,1,murcko_scaffold,O=C1c2ccccc2C(=O)N1Cc1csc(-c2cccs2)n1,O=C1c2ccccc2C(=O)N1Cc1csc(-c2cccs2)n1
OCNT-2316093,GGQJTMVJNYFFAV,CYP2C9_R09_OCNT-2313901,1,murcko_scaffold,O=S(=O)(NC1CCOc2ccccc21)c1ccccc1,O=S(=O)(NC1CCOc2ccccc21)c1ccccc1
OCNT-2395386,SRQOTCAYYLJUGZ,CYP3A4_R04_OCNT-2395590,1,murcko_scaffold,O=S(=O)(Nc1cccc2c1C1CCC2N1)c1sccc1C1CC1,O=S(=O)(Nc1cccc2c1C1CCC2N1)c1sccc1C1CC1
OCNT-2318155,KVARMYQTKIRGCQ,CYP3A4_R21_OCNT-2395511,1,murcko_scaffold,O=S(=O)(Nc1ccccc1)c1cnn(C2CCOC2)c1,O=S(=O)(Nc1ccccc1)c1cnn(C2CCOC2)c1
OCNT-2395598,QXRGFDPWLBFMTO,CYP3A4_R04_OCNT-2395590,1,murcko_scaffold,O=S(=O)(Nc1ccccc1C1CC1)c1sccc1C1CC1,O=S(=O)(Nc1ccccc1C1CC1)c1sccc1C1CC1
OCNT-2395725,QTFAXBVQCAYEKF,CYP3A4_R17_OCNT-2316432,1,murcko_scaffold,O=S(=O)(Nc1ccccc1N1CCOCC1)c1cnoc1,O=S(=O)(Nc1ccccc1N1CCOCC1)c1cnoc1
OCNT-0022271,YVUQSNJEYSNKRX,CYP2C9_R08_OCNT-2312606,1,murcko_scaffold,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccccc2)c2ccccc2)CC1,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccccc2)c2ccccc2)CC1
OCNT-2316176,IVLDPMHWGKSBBD,CYP2C9_R17_OCNT-2309935,1,murcko_scaffold,c1c(CNCC2CCCCC2)nn2c1CCCC2,c1c(CNCC2CCCCC2)nn2c1CCCC2
OCNT-2395464,AUMILXDYXNJZGO,CYP3A4_R15_OCNT-2395436,1,murcko_scaffold,c1cc(NCC2CC2)ccn1,c1cc(NCC2CC2)ccn1
OCNT-2309204,CXEGWPXHHRYGGB,CYP2C9_R25_OCNT-2313981,1,murcko_scaffold,c1ccc(-c2cn([C@@H]3CCOc4ccccc43)nn2)cc1,c1ccc(-c2cn([C@@H]3CCOc4ccccc43)nn2)cc1
OCNT-2310473,MTAKEIICAOLKFM,CYP1A2_R01_OCNT-2316568,1,murcko_scaffold,c1ccc(-c2noc(C3CCN(Cc4ncccn4)CC3)n2)cc1,c1ccc(-c2noc(C3CCN(Cc4ncccn4)CC3)n2)cc1
OCNT-2317346,GWBBYACWVZJDHF,CYP3A4_R11_OCNT-2309844,1,murcko_scaffold,c1ccc(-c2noc(CN3CCCC(n4ccnc4)C3)n2)cc1,c1ccc(-c2noc(CN3CCCC(n4ccnc4)C3)n2)cc1
OCNT-0497368,AELMNLIYFALJIR,CYP1A2_R18_OCNT-2315212,1,murcko_scaffold,c1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)cc1,c1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)cc1
OCNT-0498026,DARGVYVMURXBSO,CYP1A2_R01_OCNT-2316568,1,murcko_scaffold,c1ccc(Cn2ccnc2)cc1,c1ccc(Cn2ccnc2)cc1
OCNT-0493346,LPEPZBJOKDYZAD,CYP1A2_R13_OCNT-2311797,1,murcko_scaffold,c1ccc(Nc2ccccc2)cc1,c1ccc(Nc2ccccc2)cc1
OCNT-2395453,IVQJENGSTOXPMW,CYP2C9_R17_OCNT-2309935,1,murcko_scaffold,c1ccc(SCc2cc3n(n2)CCCC3)cc1,c1ccc(SCc2cc3n(n2)CCCC3)cc1
OCNT-2395495,LORROHMPLWAYJF,CYP2C9_R17_OCNT-2309935,1,murcko_scaffold,c1ccc(SCc2cc3n(n2)CCCC3)cc1,c1ccc(SCc2cc3n(n2)CCCC3)cc1
OCNT-2395761,BYKZUEOSWYGKMJ,CYP2C9_R17_OCNT-2309935,1,murcko_scaffold,c1ccc(SCc2cc3n(n2)CCCC3)cc1,c1ccc(SCc2cc3n(n2)CCCC3)cc1
OCNT-2395599,GAJPAQZXVDIPFZ,CYP3A4_R23_OCNT-2395731,1,murcko_scaffold,c1ccc2c(c1)nc(SCC1CCOCC1)n1ncnc21,c1ccc2c(c1)nc(SCC1CCOCC1)n1ncnc21
OCNT-2395603,SZQLDCNOSRKNKT,CYP3A4_R23_OCNT-2395731,1,murcko_scaffold,c1ccc2c(c1)nc(SCCC1CCOC1)n1ncnc21,c1ccc2c(c1)nc(SCCC1CCOC1)n1ncnc21
OCNT-2311393,YLSWGQHOTLFTSG,CYP3A4_R23_OCNT-2395731,1,murcko_scaffold,c1ccc2c(c1)ncn1ncnc21,c1ccc2c(c1)ncn1ncnc21
OCNT-2395604,QXNNIJXFDISYFL,CYP3A4_R23_OCNT-2395731,1,murcko_scaffold,c1ccc2c(c1)ncn1ncnc21,c1ccc2c(c1)ncn1ncnc21
OCNT-2395774,FHYNURLETVEOII,CYP3A4_R23_OCNT-2395731,1,murcko_scaffold,c1ccc2c(c1)ncn1ncnc21,c1ccc2c(c1)ncn1ncnc21
OCNT-2328323,XYCMOTOFHFTUIU,CYP1A2_R20_OCNT-0018684,1,murcko_scaffold,c1ccccc1,c1ccccc1
OCNT-2328446,SSMSBSWKLKKXGG,CYP1A2_R20_OCNT-0018684,1,murcko_scaffold,c1ccccc1,c1ccccc1
OCNT-2328733,IUWVALYLNVXWKX,CYP1A2_R21_OCNT-2328316,1,murcko_scaffold,c1ccccc1,c1ccccc1
OCNT-2328748,DURULFYMVIFBIR,CYP1A2_R20_OCNT-0018684,1,murcko_scaffold,c1ccccc1,c1ccccc1
OCNT-2328752,GKCBAIGFKIBETG,CYP1A2_R21_OCNT-2328316,1,murcko_scaffold,c1ccccc1,c1ccccc1
OCNT-2328798,NUVBSKCKDOMJSU,CYP1A2_R21_OCNT-2328316,1,murcko_scaffold,c1ccccc1,c1ccccc1
OCNT-2328840,HSRJKNPTNIJEKV,CYP1A2_R20_OCNT-0018684,1,murcko_scaffold,c1ccccc1,c1ccccc1
OCNT-2328886,XLOYQLAMNLMXCE,CYP1A2_R20_OCNT-0018684,1,murcko_scaffold,c1ccccc1,c1ccccc1
OCNT-2328941,VLDFMKOUUQYFGF,CYP1A2_R21_OCNT-2328316,1,murcko_scaffold,c1ccccc1,c1ccccc1
OCNT-2328961,QELSKZZBTMNZEB,CYP1A2_R21_OCNT-2328316,1,murcko_scaffold,c1ccccc1,c1ccccc1
OCNT-2328974,WYWZRNAHINYAEF,CYP1A2_R21_OCNT-2328316,1,murcko_scaffold,c1ccccc1,c1ccccc1
OCNT-2316676,DDYQMQHUOWCBKE,CYP1A2_R01_OCNT-2316568,1,murcko_scaffold,c1cn(-c2ccc(-c3noc(C4CCOCC4)n3)cc2)cn1,c1cn(-c2ccc(-c3noc(C4CCOCC4)n3)cc2)cn1
OCNT-2312932,PSDQGZLAVGATAM,CYP2C9_R05_OCNT-2317181,1,murcko_scaffold,c1cnc(N2CCC(c3ccncc3)CC2)nc1,c1cnc(N2CCC(c3ccncc3)CC2)nc1
OCNT-0497383,JFOVNJQCUHRYOI,CYP1A2_R18_OCNT-2315212,1,murcko_scaffold,c1cncc(-c2nc(NCC3COc4ccccc4O3)c3ccccc3n2)c1,c1cncc(-c2nc(NCC3COc4ccccc4O3)c3ccccc3n2)c1
OCNT-2315394,ISTVQRMBDXXFIL,CYP2C9_R12_OCNT-2315584,2,murcko_scaffold,O=C(C1SCCc2sccc21)N1CCC(c2ccncc2)CC1,O=C(C1SCCc2sccc21)N1CCC(c2ccncc2)CC1
OCNT-2313188,RHWCGKBEHRZPHU,CYP1A2_R16_OCNT-2312610,2,murcko_scaffold,O=C(CCC1CCCCC1)NCc1ccc(C(=O)Nc2ccncc2)cc1,O=C(CCC1CCCCC1)NCc1ccc(C(=O)Nc2ccncc2)cc1
OCNT-0022301,FEBOTPHFXYHVPL,CYP2C9_R08_OCNT-2312606,2,murcko_scaffold,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccccc1,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccccc1
OCNT-0479245,DSWJFBKNAGDULT,CYP1A2_R15_OCNT-2314977,2,murcko_scaffold,O=C(CCCc1cc(-c2ccccc2)on1)NCCc1ccccc1,O=C(CCCc1cc(-c2ccccc2)on1)NCCc1ccccc1
OCNT-0479247,BTTYIMBOILEUCO,CYP1A2_R15_OCNT-2314977,2,murcko_scaffold,O=C(CCCc1cc(-c2ccccc2)on1)NCCc1ccccc1,O=C(CCCc1cc(-c2ccccc2)on1)NCCc1ccccc1
OCNT-0479249,HJYOKUAYLVOYOT,CYP1A2_R24_OCNT-2311592,2,murcko_scaffold,O=C(CCCc1cc(-c2ccccc2)on1)NCCc1ccccc1,O=C(CCCc1cc(-c2ccccc2)on1)NCCc1ccccc1
OCNT-0479500,YXNNRZXBXMVHAG,CYP1A2_R15_OCNT-2314977,2,murcko_scaffold,O=C(CCCc1cc(-c2ccccc2)on1)NCc1ccccc1,O=C(CCCc1cc(-c2ccccc2)on1)NCc1ccccc1
OCNT-2311259,JFGIKQWZIKRTIL,CYP2C9_R07_OCNT-2314387,2,murcko_scaffold,O=C(CCN1C(=O)CCC1=O)N1CCC(Cc2ccccc2)CC1,O=C(CCN1C(=O)CCC1=O)N1CCC(Cc2ccccc2)CC1
OCNT-2310006,PFNJCNWOBAUXCO,CYP2C9_R02_OCNT-2312302,2,murcko_scaffold,O=C(CCNC(=O)c1c[nH]c2ccccc12)Nc1ccc(-n2cnc3ccccc32)cc1,O=C(CCNC(=O)c1c[nH]c2ccccc12)Nc1ccc(-n2cnc3ccccc32)cc1
OCNT-0461825,JNLSRGUPVAJJNM,CYP2C9_R11_OCNT-2309809,2,murcko_scaffold,O=C(CCc1c[nH]c2ccccc12)N1CCC(NS(=O)(=O)c2ccccc2)CC1,O=C(CCc1c[nH]c2ccccc12)N1CCC(NS(=O)(=O)c2ccccc2)CC1
OCNT-0458027,QSCBHJKAJWLVPB,CYP2C9_R01_OCNT-2315972,2,murcko_scaffold,O=C(CCc1c[nH]c2ccccc12)N1CCN(c2ccc(-c3ncon3)cc2)CC1,O=C(CCc1c[nH]c2ccccc12)N1CCN(c2ccc(-c3ncon3)cc2)CC1
OCNT-2317368,INKIPGZBLPASRD,CYP1A2_R23_OCNT-2317285,2,murcko_scaffold,O=C(CCc1ccccc1)N1CCCNCC1,O=C(CCc1ccccc1)N1CCCNCC1
OCNT-2395680,SVHXLBHHDFWNFL,CYP2C9_R01_OCNT-2315972,2,murcko_scaffold,O=C(CCc1nc(C2CCCC2)no1)N1CCCCCC1,O=C(CCc1nc(C2CCCC2)no1)N1CCCCCC1
OCNT-2311370,IFDGZZUSIYMRQQ,CYP1A2_R16_OCNT-2312610,2,murcko_scaffold,O=C(CN1C(=O)C2CCCCC2C1=O)NCc1ccc(-c2cccnc2)cc1,O=C(CN1C(=O)C2CCCCC2C1=O)NCc1ccc(-c2cccnc2)cc1
OCNT-2317916,OHJTXRFTXHDJSZ,CYP1A2_R08_OCNT-2314402,2,murcko_scaffold,O=C(CN1CCC(Cc2cccnc2)CC1)Nc1ccccc1,O=C(CN1CCC(Cc2cccnc2)CC1)Nc1ccccc1
OCNT-2315395,YBPKRBILFQUIEO,CYP1A2_R17_OCNT-2316906,2,murcko_scaffold,O=C(CNC(=O)c1cc[nH]c1)Nc1cccnc1,O=C(CNC(=O)c1cc[nH]c1)Nc1cccnc1
OCNT-0482222,OVTLOSXFOPWNAJ,CYP1A2_R24_OCNT-2311592,2,murcko_scaffold,O=C(COc1ccccc1)NCCc1cnc(-c2ccccc2)s1,O=C(COc1ccccc1)NCCc1cnc(-c2ccccc2)s1
OCNT-2314801,MSJUBWSXQQCCCY,CYP2C9_R03_OCNT-2313300,2,murcko_scaffold,O=C(COc1ccccc1-n1ccnc1)Nc1ccccc1,O=C(COc1ccccc1-n1ccnc1)Nc1ccccc1
OCNT-0479344,RADGGJYQUUAOAC,CYP2C9_R19_OCNT-2308674,2,murcko_scaffold,O=C(CSc1nc(-c2ccccc2)[nH]c1-c1ccccc1)Nc1ccc2c(c1)OCCO2,O=C(CSc1nc(-c2ccccc2)[nH]c1-c1ccccc1)Nc1ccc2c(c1)OCCO2
OCNT-2315731,CZSAMRIBHKTNAZ,CYP2C9_R11_OCNT-2309809,2,murcko_scaffold,O=C(Cc1c[nH]c2ccccc12)N1CCN(c2cc(=O)[nH]cn2)CC1,O=C(Cc1c[nH]c2ccccc12)N1CCN(c2cc(=O)[nH]cn2)CC1
OCNT-2310822,PAZGEARGQQZYLI,CYP2C9_R16_OCNT-2310262,2,murcko_scaffold,O=C(Cc1ccccc1)N1CCN(c2ccccn2)CC1,O=C(Cc1ccccc1)N1CCN(c2ccccn2)CC1
OCNT-2316921,LMBJRHSTZKEVBI,CYP3A4_R14_OCNT-2309351,2,murcko_scaffold,O=C(Cc1ccccc1)NCC1(N2CCCCC2)CCOCC1,O=C(Cc1ccccc1)NCC1(N2CCCCC2)CCOCC1
OCNT-0482146,UMSOGALGNZBZDY,CYP1A2_R24_OCNT-2311592,2,murcko_scaffold,O=C(Cc1ccccc1)NCCc1cnc(-c2ccccc2)s1,O=C(Cc1ccccc1)NCCc1cnc(-c2ccccc2)s1
OCNT-2312892,RROMXXKPNPHXSO,CYP1A2_R15_OCNT-2314977,2,murcko_scaffold,O=C(Cc1ccon1)N1CCC(c2ccccc2)CC1,O=C(Cc1ccon1)N1CCC(c2ccccc2)CC1
OCNT-2318171,GVZBSYAQXVSFEA,CYP2C9_R25_OCNT-2313981,2,murcko_scaffold,O=C(Cc1cn2ccccc2n1)NC1CCCOc2ccccc21,O=C(Cc1cn2ccccc2n1)NC1CCCOc2ccccc21
OCNT-2309501,WHAVHVFYGLIVRF,CYP1A2_R08_OCNT-2314402,2,murcko_scaffold,O=C(Cc1cnn(Cc2ccccc2)c1)Nc1cc[nH]n1,O=C(Cc1cnn(Cc2ccccc2)c1)Nc1cc[nH]n1
OCNT-2317105,WJZHHMLLNOOCCB,CYP3A4_R12_OCNT-2311697,2,murcko_scaffold,O=C(Cn1cncn1)N1CCCC1Cc1ccccc1,O=C(Cn1cncn1)N1CCCC1Cc1ccccc1
OCNT-2395296,PYTABQYAEROVHF,CYP3A4_R13_OCNT-2395372,2,murcko_scaffold,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1ccn[nH]1,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1ccn[nH]1
OCNT-2395630,GMPRGCWMJRGDGJ,CYP3A4_R13_OCNT-2395372,2,murcko_scaffold,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1cn2ccccc2n1,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1cn2ccccc2n1
OCNT-2316438,FFXRXVHUHDFJBQ,CYP3A4_R13_OCNT-2395372,2,murcko_scaffold,O=C(NC1CC1)[C@H]1Cc2ccccc2CN1Cc1cc[nH]n1,O=C(NC1CC1)[C@H]1Cc2ccccc2CN1Cc1cc[nH]n1
OCNT-2395587,ZGPIRWZXAQMHTR,CYP3A4_R13_OCNT-2395372,2,murcko_scaffold,O=C(NC1CC1)[C@H]1Cc2ccccc2CN1Cc1cnn[nH]1,O=C(NC1CC1)[C@H]1Cc2ccccc2CN1Cc1cnn[nH]1
OCNT-2313821,MGMUDDVTYLQJBC,CYP1A2_R23_OCNT-2317285,2,murcko_scaffold,O=C(NC1CCC1)C1CCN(C(=O)CCc2ccccc2)CC1,O=C(NC1CCC1)C1CCN(C(=O)CCc2ccccc2)CC1
OCNT-0494698,ZNNLBTZKUZBEKO,CYP3A4_R18_OCNT-2395704,2,murcko_scaffold,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2)cc1,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2)cc1
OCNT-2316163,KKEULVBKRYJFFQ,CYP2C9_R20_OCNT-2312486,2,murcko_scaffold,O=C(NC1CCCN(C(=O)c2cocn2)C1)c1ccccc1,O=C(NC1CCCN(C(=O)c2cocn2)C1)c1ccccc1
OCNT-2309877,YKVLNDDAPLQHQD,CYP1A2_R23_OCNT-2317285,2,murcko_scaffold,O=C(NC1CCN(C(=O)CCc2ccccc2)CC1)c1cccc2nn[nH]c12,O=C(NC1CCN(C(=O)CCc2ccccc2)CC1)c1cccc2nn[nH]c12
OCNT-2317062,QITAFAPBPCOIGF,CYP2C9_R14_OCNT-2310760,2,murcko_scaffold,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccn1,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccn1
OCNT-2310910,APVVXJIVTKDFLO,CYP2C9_R14_OCNT-2310760,2,murcko_scaffold,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccoc1,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccoc1
OCNT-2316711,FJPMDIBRGPUWFV,CYP1A2_R22_OCNT-2310153,2,murcko_scaffold,O=C(NC1CCN(c2ccccc2)C1)c1ccccc1,O=C(NC1CCN(c2ccccc2)C1)c1ccccc1
