Molecule_Name,connectivity_key,family_id,outer_fold,analog_unit_rank,tanimoto_to_anchor,unit_min_tanimoto_to_anchor,anchor_Molecule_Name,anchor_connectivity_key,anchor_isoform,anchor_rank,anchor_candidate_rank,anchor_direct_pIC50
OCNT-2312433,WRDMUKPMUYKYCW,CYP3A4_R10_OCNT-2313429,1,6,0.35384615384615387,0.35384615384615387,OCNT-2313429,LDJYNPQUIPZXAN,CYP3A4,10,31,6.120009353
OCNT-2395481,ANKYSPAPZXZRKL,CYP3A4_R10_OCNT-2313429,1,7,0.35,0.35,OCNT-2313429,LDJYNPQUIPZXAN,CYP3A4,10,31,6.120009353
OCNT-2395634,SJDBXHGBFBTMPJ,CYP3A4_R10_OCNT-2313429,1,8,0.35,0.35,OCNT-2313429,LDJYNPQUIPZXAN,CYP3A4,10,31,6.120009353
OCNT-2395476,BMUNXZSNIATDEL,CYP3A4_R10_OCNT-2313429,1,9,0.3442622950819672,0.3442622950819672,OCNT-2313429,LDJYNPQUIPZXAN,CYP3A4,10,31,6.120009353
OCNT-2313052,ZZFPLIDKIPRHHB,CYP3A4_R10_OCNT-2313429,1,10,0.34285714285714286,0.34285714285714286,OCNT-2313429,LDJYNPQUIPZXAN,CYP3A4,10,31,6.120009353
OCNT-2395657,POCLNLWTOQIVLU,CYP3A4_R15_OCNT-2395436,1,1,0.7169811320754716,0.7169811320754716,OCNT-2395436,LCTAZAPCJHRNLF,CYP3A4,15,50,5.963552567
OCNT-2395789,KSZUHJDXFNOZAX,CYP3A4_R15_OCNT-2395436,1,2,0.6727272727272727,0.6727272727272727,OCNT-2395436,LCTAZAPCJHRNLF,CYP3A4,15,50,5.963552567
OCNT-2311806,YYJSEZIUTAVANJ,CYP3A4_R15_OCNT-2395436,1,3,0.6140350877192983,0.6140350877192983,OCNT-2395436,LCTAZAPCJHRNLF,CYP3A4,15,50,5.963552567
OCNT-2395464,AUMILXDYXNJZGO,CYP3A4_R15_OCNT-2395436,1,4,0.6071428571428571,0.6071428571428571,OCNT-2395436,LCTAZAPCJHRNLF,CYP3A4,15,50,5.963552567
OCNT-2395349,YRMMBKQHNCTVGH,CYP3A4_R15_OCNT-2395436,1,5,0.559322033898305,0.559322033898305,OCNT-2395436,LCTAZAPCJHRNLF,CYP3A4,15,50,5.963552567
OCNT-2395784,CXGASDCRJCPHNM,CYP3A4_R15_OCNT-2395436,1,6,0.559322033898305,0.559322033898305,OCNT-2395436,LCTAZAPCJHRNLF,CYP3A4,15,50,5.963552567
OCNT-2395543,RUNGUEZWZTVFCU,CYP3A4_R15_OCNT-2395436,1,7,0.5409836065573771,0.5409836065573771,OCNT-2395436,LCTAZAPCJHRNLF,CYP3A4,15,50,5.963552567
OCNT-2395440,LBDZFZHERWVMSY,CYP3A4_R15_OCNT-2395436,1,8,0.5081967213114754,0.5081967213114754,OCNT-2395436,LCTAZAPCJHRNLF,CYP3A4,15,50,5.963552567
OCNT-2395425,ZJLLBTBHUADMQS,CYP3A4_R15_OCNT-2395436,1,9,0.5,0.5,OCNT-2395436,LCTAZAPCJHRNLF,CYP3A4,15,50,5.963552567
OCNT-2395547,UMYPCTYAILAMDR,CYP3A4_R15_OCNT-2395436,1,10,0.47619047619047616,0.47619047619047616,OCNT-2395436,LCTAZAPCJHRNLF,CYP3A4,15,50,5.963552567
OCNT-2395592,VHRRHVUNMHCJBW,CYP3A4_R20_OCNT-2395303,1,1,0.6724137931034483,0.6724137931034483,OCNT-2395303,YAPINTZWRKUNKN,CYP3A4,20,84,5.809834187
OCNT-2311662,NNQWXKPJDCMYDO,CYP3A4_R20_OCNT-2395303,1,2,0.671875,0.671875,OCNT-2395303,YAPINTZWRKUNKN,CYP3A4,20,84,5.809834187
OCNT-2395672,QOWDANZXWYEGPT,CYP3A4_R20_OCNT-2395303,1,3,0.6129032258064516,0.6129032258064516,OCNT-2395303,YAPINTZWRKUNKN,CYP3A4,20,84,5.809834187
OCNT-2395517,SHWLLIJABCWDCS,CYP3A4_R20_OCNT-2395303,1,4,0.603448275862069,0.603448275862069,OCNT-2395303,YAPINTZWRKUNKN,CYP3A4,20,84,5.809834187
OCNT-2395285,YYPUSKSRHZZVBY,CYP3A4_R20_OCNT-2395303,1,5,0.6,0.6,OCNT-2395303,YAPINTZWRKUNKN,CYP3A4,20,84,5.809834187
OCNT-2395409,ZBWYNVDXWISWEV,CYP3A4_R20_OCNT-2395303,1,6,0.5901639344262295,0.5901639344262295,OCNT-2395303,YAPINTZWRKUNKN,CYP3A4,20,84,5.809834187
OCNT-2395617,ZFLNQKJXJYGVKM,CYP3A4_R20_OCNT-2395303,1,7,0.578125,0.578125,OCNT-2395303,YAPINTZWRKUNKN,CYP3A4,20,84,5.809834187
OCNT-2395459,SCJSDZLVHPJNSV,CYP3A4_R20_OCNT-2395303,1,8,0.5555555555555556,0.5555555555555556,OCNT-2395303,YAPINTZWRKUNKN,CYP3A4,20,84,5.809834187
OCNT-2395321,RJECDYXFFUGFPD,CYP3A4_R20_OCNT-2395303,1,9,0.5538461538461539,0.5538461538461539,OCNT-2395303,YAPINTZWRKUNKN,CYP3A4,20,84,5.809834187
OCNT-2395419,IDRBFVDPCUUZRD,CYP3A4_R20_OCNT-2395303,1,10,0.5538461538461539,0.5538461538461539,OCNT-2395303,YAPINTZWRKUNKN,CYP3A4,20,84,5.809834187
OCNT-2317134,UXDPKMLAHNSVRK,CYP3A4_R25_OCNT-2395447,1,1,0.6,0.6,OCNT-2395447,CNMLKICHDRHLEI,CYP3A4,25,120,5.66007574
OCNT-2395682,YSXFALBFZPSVAY,CYP3A4_R25_OCNT-2395447,1,2,0.5882352941176471,0.5882352941176471,OCNT-2395447,CNMLKICHDRHLEI,CYP3A4,25,120,5.66007574
OCNT-2312367,UXXJEQVHPRDIRM,CYP3A4_R25_OCNT-2395447,1,3,0.5522388059701493,0.5522388059701493,OCNT-2395447,CNMLKICHDRHLEI,CYP3A4,25,120,5.66007574
OCNT-2395576,YXTNAXUFAGFNGO,CYP3A4_R25_OCNT-2395447,1,4,0.5428571428571428,0.5428571428571428,OCNT-2395447,CNMLKICHDRHLEI,CYP3A4,25,120,5.66007574
OCNT-2395280,VKLDISFNRAPLRT,CYP3A4_R25_OCNT-2395447,1,5,0.5342465753424658,0.5342465753424658,OCNT-2395447,CNMLKICHDRHLEI,CYP3A4,25,120,5.66007574
OCNT-2395445,CDBUNSVKISKPRX,CYP3A4_R25_OCNT-2395447,1,6,0.5294117647058824,0.5294117647058824,OCNT-2395447,CNMLKICHDRHLEI,CYP3A4,25,120,5.66007574
OCNT-2395738,ICMNNHCJCVVWEO,CYP3A4_R25_OCNT-2395447,1,7,0.5285714285714286,0.5285714285714286,OCNT-2395447,CNMLKICHDRHLEI,CYP3A4,25,120,5.66007574
OCNT-2395795,SCPRVCRZHVPKLD,CYP3A4_R25_OCNT-2395447,1,8,0.5217391304347826,0.5217391304347826,OCNT-2395447,CNMLKICHDRHLEI,CYP3A4,25,120,5.66007574
OCNT-2395329,BBDGGEDHOSSLBQ,CYP3A4_R25_OCNT-2395447,1,9,0.5068493150684932,0.5068493150684932,OCNT-2395447,CNMLKICHDRHLEI,CYP3A4,25,120,5.66007574
OCNT-2395502,ZDFFDMZFFSSVFR,CYP3A4_R25_OCNT-2395447,1,10,0.4931506849315068,0.4931506849315068,OCNT-2395447,CNMLKICHDRHLEI,CYP3A4,25,120,5.66007574
OCNT-2311279,NSRZZYJURUMVCD,CYP1A2_R03_OCNT-2310368,2,1,0.4852941176470588,0.4852941176470588,OCNT-2310368,LRAHSUQSFTWJQM,CYP1A2,3,18,7.069229052
OCNT-2308571,JBLWNFFRBGGQRJ,CYP1A2_R03_OCNT-2310368,2,2,0.4057971014492754,0.4057971014492754,OCNT-2310368,LRAHSUQSFTWJQM,CYP1A2,3,18,7.069229052
OCNT-2310610,HZNBGOJIRVQVMT,CYP1A2_R03_OCNT-2310368,2,3,0.3561643835616438,0.3561643835616438,OCNT-2310368,LRAHSUQSFTWJQM,CYP1A2,3,18,7.069229052
OCNT-0482088,LZBUDKAHPSUILT,CYP1A2_R03_OCNT-2310368,2,4,0.352112676056338,0.352112676056338,OCNT-2310368,LRAHSUQSFTWJQM,CYP1A2,3,18,7.069229052
OCNT-0482120,MPGFBRXEZSHDFS,CYP1A2_R03_OCNT-2310368,2,5,0.352112676056338,0.352112676056338,OCNT-2310368,LRAHSUQSFTWJQM,CYP1A2,3,18,7.069229052
OCNT-0482118,IBPPVGKCKDVPIG,CYP1A2_R03_OCNT-2310368,2,6,0.35135135135135137,0.35135135135135137,OCNT-2310368,LRAHSUQSFTWJQM,CYP1A2,3,18,7.069229052
OCNT-2316772,ANZVCZAGMVDWPV,CYP1A2_R03_OCNT-2310368,2,7,0.3472222222222222,0.3472222222222222,OCNT-2310368,LRAHSUQSFTWJQM,CYP1A2,3,18,7.069229052
OCNT-2309950,UWGSRPLGVVOCMK,CYP1A2_R03_OCNT-2310368,2,8,0.34285714285714286,0.34285714285714286,OCNT-2310368,LRAHSUQSFTWJQM,CYP1A2,3,18,7.069229052
OCNT-2315826,YWHGLLLODCPXHJ,CYP1A2_R03_OCNT-2310368,2,9,0.34210526315789475,0.34210526315789475,OCNT-2310368,LRAHSUQSFTWJQM,CYP1A2,3,18,7.069229052
OCNT-0455102,ROWWNDRRIMYREO,CYP1A2_R03_OCNT-2310368,2,10,0.34177215189873417,0.34177215189873417,OCNT-2310368,LRAHSUQSFTWJQM,CYP1A2,3,18,7.069229052
OCNT-2318356,MNCYFKHFXZGDCK,CYP1A2_R08_OCNT-2314402,2,1,0.42857142857142855,0.42857142857142855,OCNT-2314402,XTZRHLYNKPNFJU,CYP1A2,8,73,6.34625435
OCNT-2311264,KYWIQEYVDXUQTE,CYP1A2_R08_OCNT-2314402,2,2,0.42424242424242425,0.42424242424242425,OCNT-2314402,XTZRHLYNKPNFJU,CYP1A2,8,73,6.34625435
OCNT-2395652,ZHIAIEHGKQCKIB,CYP1A2_R08_OCNT-2314402,2,3,0.3888888888888889,0.3888888888888889,OCNT-2314402,XTZRHLYNKPNFJU,CYP1A2,8,73,6.34625435
OCNT-2317916,OHJTXRFTXHDJSZ,CYP1A2_R08_OCNT-2314402,2,4,0.3783783783783784,0.3783783783783784,OCNT-2314402,XTZRHLYNKPNFJU,CYP1A2,8,73,6.34625435
OCNT-2313201,QBHTVIYYTSWUEG,CYP1A2_R08_OCNT-2314402,2,5,0.36,0.36,OCNT-2314402,XTZRHLYNKPNFJU,CYP1A2,8,73,6.34625435
OCNT-2318209,PITWNXFLDVKEPP,CYP1A2_R08_OCNT-2314402,2,6,0.358974358974359,0.358974358974359,OCNT-2314402,XTZRHLYNKPNFJU,CYP1A2,8,73,6.34625435
OCNT-2309501,WHAVHVFYGLIVRF,CYP1A2_R08_OCNT-2314402,2,7,0.3561643835616438,0.3561643835616438,OCNT-2314402,XTZRHLYNKPNFJU,CYP1A2,8,73,6.34625435
OCNT-2311985,NJERGYGFXSOKSW,CYP1A2_R08_OCNT-2314402,2,8,0.352112676056338,0.352112676056338,OCNT-2314402,XTZRHLYNKPNFJU,CYP1A2,8,73,6.34625435
OCNT-2316738,ARBBCNULKSAECM,CYP1A2_R08_OCNT-2314402,2,9,0.3472222222222222,0.3472222222222222,OCNT-2314402,XTZRHLYNKPNFJU,CYP1A2,8,73,6.34625435
OCNT-2315148,RYUHAUCQHUWDOU,CYP1A2_R08_OCNT-2314402,2,10,0.34285714285714286,0.34285714285714286,OCNT-2314402,XTZRHLYNKPNFJU,CYP1A2,8,73,6.34625435
OCNT-2395799,MXVNZLMSWKIWPW,CYP1A2_R13_OCNT-2311797,2,1,0.46,0.46,OCNT-2311797,OQWDBCXAINMZFS,CYP1A2,13,129,6.030438043
OCNT-2309070,CFGZXKWGGSEENY,CYP1A2_R13_OCNT-2311797,2,2,0.4444444444444444,0.4444444444444444,OCNT-2311797,OQWDBCXAINMZFS,CYP1A2,13,129,6.030438043
OCNT-0493346,LPEPZBJOKDYZAD,CYP1A2_R13_OCNT-2311797,2,3,0.4375,0.4375,OCNT-2311797,OQWDBCXAINMZFS,CYP1A2,13,129,6.030438043
OCNT-2395735,ORGGPYVADXNQRI,CYP1A2_R13_OCNT-2311797,2,4,0.42857142857142855,0.42857142857142855,OCNT-2311797,OQWDBCXAINMZFS,CYP1A2,13,129,6.030438043
OCNT-0495157,JZFPYUNJRRFVQU,CYP1A2_R13_OCNT-2311797,2,5,0.40384615384615385,0.40384615384615385,OCNT-2311797,OQWDBCXAINMZFS,CYP1A2,13,129,6.030438043
OCNT-2310028,UDOYRVCSKHMUCD,CYP1A2_R13_OCNT-2311797,2,6,0.40350877192982454,0.40350877192982454,OCNT-2311797,OQWDBCXAINMZFS,CYP1A2,13,129,6.030438043
OCNT-2395505,DWLVFWAJLJNQFW,CYP1A2_R13_OCNT-2311797,2,7,0.38333333333333336,0.38333333333333336,OCNT-2311797,OQWDBCXAINMZFS,CYP1A2,13,129,6.030438043
OCNT-2313374,OFYRXFGVIZMXNC,CYP1A2_R13_OCNT-2311797,2,8,0.38181818181818183,0.38181818181818183,OCNT-2311797,OQWDBCXAINMZFS,CYP1A2,13,129,6.030438043
OCNT-0497465,RCCVKJHSAFZVCK,CYP1A2_R13_OCNT-2311797,2,9,0.3793103448275862,0.3793103448275862,OCNT-2311797,OQWDBCXAINMZFS,CYP1A2,13,129,6.030438043
OCNT-2395627,NJTUJJIKAYUDGD,CYP1A2_R13_OCNT-2311797,2,10,0.37254901960784315,0.37254901960784315,OCNT-2311797,OQWDBCXAINMZFS,CYP1A2,13,129,6.030438043
OCNT-0497451,DRPQDKIQVZBZQF,CYP1A2_R18_OCNT-2315212,2,1,0.5,0.5,OCNT-2315212,MAYGNRMRBCYUPW,CYP1A2,18,212,5.799003935
OCNT-2318569,VRFQISMUCTWNIV,CYP1A2_R18_OCNT-2315212,2,2,0.410958904109589,0.410958904109589,OCNT-2315212,MAYGNRMRBCYUPW,CYP1A2,18,212,5.799003935
OCNT-0497383,JFOVNJQCUHRYOI,CYP1A2_R18_OCNT-2315212,2,3,0.39473684210526316,0.39473684210526316,OCNT-2315212,MAYGNRMRBCYUPW,CYP1A2,18,212,5.799003935
OCNT-0497368,AELMNLIYFALJIR,CYP1A2_R18_OCNT-2315212,2,4,0.3939393939393939,0.3939393939393939,OCNT-2315212,MAYGNRMRBCYUPW,CYP1A2,18,212,5.799003935
OCNT-2314559,BRLCJROZNOOQAY,CYP1A2_R18_OCNT-2315212,2,5,0.3924050632911392,0.3924050632911392,OCNT-2315212,MAYGNRMRBCYUPW,CYP1A2,18,212,5.799003935
OCNT-2314395,NLONLIALNPPOCL,CYP1A2_R18_OCNT-2315212,2,6,0.3888888888888889,0.3888888888888889,OCNT-2315212,MAYGNRMRBCYUPW,CYP1A2,18,212,5.799003935
OCNT-0497562,VLWMQPYZWJBDPL,CYP1A2_R18_OCNT-2315212,2,7,0.3880597014925373,0.3880597014925373,OCNT-2315212,MAYGNRMRBCYUPW,CYP1A2,18,212,5.799003935
OCNT-2308818,FZCCZRTVIJFQKN,CYP1A2_R18_OCNT-2315212,2,8,0.38666666666666666,0.38666666666666666,OCNT-2315212,MAYGNRMRBCYUPW,CYP1A2,18,212,5.799003935
OCNT-0497323,FTIUOGWFBBKQAY,CYP1A2_R18_OCNT-2315212,2,9,0.3698630136986301,0.3698630136986301,OCNT-2315212,MAYGNRMRBCYUPW,CYP1A2,18,212,5.799003935
OCNT-2314637,AJCDYTGJIVDHJR,CYP1A2_R18_OCNT-2315212,2,10,0.3670886075949367,0.3670886075949367,OCNT-2315212,MAYGNRMRBCYUPW,CYP1A2,18,212,5.799003935
OCNT-2312713,IIWXSOJTJLUACB,CYP1A2_R23_OCNT-2317285,2,1,0.5454545454545454,0.5454545454545454,OCNT-2317285,ZYGIEWYSBUXBOA,CYP1A2,23,269,5.70202841
OCNT-2314694,LJXDGFVGNPOQIW,CYP1A2_R23_OCNT-2317285,2,2,0.47619047619047616,0.47619047619047616,OCNT-2317285,ZYGIEWYSBUXBOA,CYP1A2,23,269,5.70202841
OCNT-2313821,MGMUDDVTYLQJBC,CYP1A2_R23_OCNT-2317285,2,3,0.4642857142857143,0.4642857142857143,OCNT-2317285,ZYGIEWYSBUXBOA,CYP1A2,23,269,5.70202841
OCNT-2315087,JCPHKQUSKIQDIE,CYP1A2_R23_OCNT-2317285,2,4,0.4307692307692308,0.4307692307692308,OCNT-2317285,ZYGIEWYSBUXBOA,CYP1A2,23,269,5.70202841
OCNT-2310997,SIPWPCZRIOWTLN,CYP1A2_R23_OCNT-2317285,2,5,0.42424242424242425,0.42424242424242425,OCNT-2317285,ZYGIEWYSBUXBOA,CYP1A2,23,269,5.70202841
OCNT-2315114,LTHPWOHLAQICFN,CYP1A2_R23_OCNT-2317285,2,6,0.42424242424242425,0.42424242424242425,OCNT-2317285,ZYGIEWYSBUXBOA,CYP1A2,23,269,5.70202841
OCNT-0479409,UTYDQDSAZKFWMS,CYP1A2_R23_OCNT-2317285,2,7,0.4230769230769231,0.4230769230769231,OCNT-2317285,ZYGIEWYSBUXBOA,CYP1A2,23,269,5.70202841
OCNT-2317368,INKIPGZBLPASRD,CYP1A2_R23_OCNT-2317285,2,8,0.41818181818181815,0.41818181818181815,OCNT-2317285,ZYGIEWYSBUXBOA,CYP1A2,23,269,5.70202841
OCNT-2309162,KACFGRDACMIPRI,CYP1A2_R23_OCNT-2317285,2,9,0.4098360655737705,0.4098360655737705,OCNT-2317285,ZYGIEWYSBUXBOA,CYP1A2,23,269,5.70202841
OCNT-2309877,YKVLNDDAPLQHQD,CYP1A2_R23_OCNT-2317285,2,10,0.4090909090909091,0.4090909090909091,OCNT-2317285,ZYGIEWYSBUXBOA,CYP1A2,23,269,5.70202841
OCNT-2314864,IZSWTCQKDZJSHD,CYP2C9_R02_OCNT-2312302,2,1,0.5277777777777778,0.5277777777777778,OCNT-2312302,CFCCZVAEGMJLIC,CYP2C9,2,3,6.923698355
OCNT-2309843,GMKVOEZHEWMTNN,CYP2C9_R02_OCNT-2312302,2,2,0.4794520547945205,0.4794520547945205,OCNT-2312302,CFCCZVAEGMJLIC,CYP2C9,2,3,6.923698355
OCNT-2310440,QYQRNOKPPBKPEE,CYP2C9_R02_OCNT-2312302,2,3,0.4594594594594595,0.4594594594594595,OCNT-2312302,CFCCZVAEGMJLIC,CYP2C9,2,3,6.923698355
OCNT-2314927,OJISFMIUEGMAME,CYP2C9_R02_OCNT-2312302,2,4,0.4507042253521127,0.4507042253521127,OCNT-2312302,CFCCZVAEGMJLIC,CYP2C9,2,3,6.923698355
OCNT-2310006,PFNJCNWOBAUXCO,CYP2C9_R02_OCNT-2312302,2,5,0.4050632911392405,0.4050632911392405,OCNT-2312302,CFCCZVAEGMJLIC,CYP2C9,2,3,6.923698355
OCNT-2395745,SHNSGVRHUGHAEL,CYP2C9_R02_OCNT-2312302,2,6,0.39705882352941174,0.39705882352941174,OCNT-2312302,CFCCZVAEGMJLIC,CYP2C9,2,3,6.923698355
OCNT-2311627,BZSQFVKPLZFAMM,CYP2C9_R02_OCNT-2312302,2,7,0.3924050632911392,0.3924050632911392,OCNT-2312302,CFCCZVAEGMJLIC,CYP2C9,2,3,6.923698355
OCNT-2395391,HKBFGOGEJIHOQC,CYP2C9_R02_OCNT-2312302,2,8,0.38461538461538464,0.38461538461538464,OCNT-2312302,CFCCZVAEGMJLIC,CYP2C9,2,3,6.923698355
OCNT-2395615,OWDQVZHOEPSCRJ,CYP2C9_R02_OCNT-2312302,2,9,0.35135135135135137,0.35135135135135137,OCNT-2312302,CFCCZVAEGMJLIC,CYP2C9,2,3,6.923698355
OCNT-2309368,UNXHWBNUCBKFTR,CYP2C9_R02_OCNT-2312302,2,10,0.3493975903614458,0.3493975903614458,OCNT-2312302,CFCCZVAEGMJLIC,CYP2C9,2,3,6.923698355
OCNT-2317316,HXTZWUVDAMAHMH,CYP2C9_R07_OCNT-2314387,2,1,0.5862068965517241,0.5862068965517241,OCNT-2314387,ZPNRFLVQUATPER,CYP2C9,7,36,5.960118485
OCNT-2311624,FHLMPSUVVSVTAJ,CYP2C9_R07_OCNT-2314387,2,2,0.532258064516129,0.532258064516129,OCNT-2314387,ZPNRFLVQUATPER,CYP2C9,7,36,5.960118485
OCNT-2311259,JFGIKQWZIKRTIL,CYP2C9_R07_OCNT-2314387,2,3,0.5166666666666667,0.5166666666666667,OCNT-2314387,ZPNRFLVQUATPER,CYP2C9,7,36,5.960118485
OCNT-2311498,DAMIWXAGOOFFCB,CYP2C9_R07_OCNT-2314387,2,4,0.3968253968253968,0.3968253968253968,OCNT-2314387,ZPNRFLVQUATPER,CYP2C9,7,36,5.960118485
OCNT-0475246,HRYUHBOPAUONJH,CYP2C9_R07_OCNT-2314387,2,5,0.3835616438356164,0.3835616438356164,OCNT-2314387,ZPNRFLVQUATPER,CYP2C9,7,36,5.960118485
OCNT-2309377,BDHDGFPUBOQSQB,CYP2C9_R07_OCNT-2314387,2,6,0.37681159420289856,0.37681159420289856,OCNT-2314387,ZPNRFLVQUATPER,CYP2C9,7,36,5.960118485
OCNT-2312894,PXEUCTPMPXXYMS,CYP2C9_R07_OCNT-2314387,2,7,0.37681159420289856,0.37681159420289856,OCNT-2314387,ZPNRFLVQUATPER,CYP2C9,7,36,5.960118485
OCNT-2318278,NADPQXATXMIYFF,CYP2C9_R07_OCNT-2314387,2,8,0.375,0.375,OCNT-2314387,ZPNRFLVQUATPER,CYP2C9,7,36,5.960118485
OCNT-2314207,VMQVPAMNFSTCAC,CYP2C9_R07_OCNT-2314387,2,9,0.36619718309859156,0.36619718309859156,OCNT-2314387,ZPNRFLVQUATPER,CYP2C9,7,36,5.960118485
OCNT-2314037,WDHJJQQNQJWHFH,CYP2C9_R07_OCNT-2314387,2,10,0.35714285714285715,0.35714285714285715,OCNT-2314387,ZPNRFLVQUATPER,CYP2C9,7,36,5.960118485
OCNT-2315394,ISTVQRMBDXXFIL,CYP2C9_R12_OCNT-2315584,2,1,0.40625,0.40625,OCNT-2315584,XKAJLUQIWOREOM,CYP2C9,12,65,5.80400439
OCNT-2309955,KAIXLFHXPRCWAS,CYP2C9_R12_OCNT-2315584,2,2,0.38571428571428573,0.38571428571428573,OCNT-2315584,XKAJLUQIWOREOM,CYP2C9,12,65,5.80400439
OCNT-2309957,BNGXYKGPLNBSAF,CYP2C9_R12_OCNT-2315584,2,3,0.38095238095238093,0.38095238095238093,OCNT-2315584,XKAJLUQIWOREOM,CYP2C9,12,65,5.80400439
OCNT-2311602,AIDXPYZJTIDUSC,CYP2C9_R12_OCNT-2315584,2,4,0.3787878787878788,0.3787878787878788,OCNT-2315584,XKAJLUQIWOREOM,CYP2C9,12,65,5.80400439
OCNT-2316966,KYICLBKPBDUCOF,CYP2C9_R12_OCNT-2315584,2,5,0.36923076923076925,0.36923076923076925,OCNT-2315584,XKAJLUQIWOREOM,CYP2C9,12,65,5.80400439
OCNT-2310097,DKSGZKLKCPZDOE,CYP2C9_R12_OCNT-2315584,2,6,0.36486486486486486,0.36486486486486486,OCNT-2315584,XKAJLUQIWOREOM,CYP2C9,12,65,5.80400439
OCNT-2316117,IOHJWSPUOJUMQL,CYP2C9_R12_OCNT-2315584,2,7,0.36363636363636365,0.36363636363636365,OCNT-2315584,XKAJLUQIWOREOM,CYP2C9,12,65,5.80400439
OCNT-2311771,IHEPXAREJOJNRY,CYP2C9_R12_OCNT-2315584,2,8,0.3472222222222222,0.3472222222222222,OCNT-2315584,XKAJLUQIWOREOM,CYP2C9,12,65,5.80400439
OCNT-2314279,NVQLRNPGJMCFJN,CYP2C9_R12_OCNT-2315584,2,9,0.34285714285714286,0.34285714285714286,OCNT-2315584,XKAJLUQIWOREOM,CYP2C9,12,65,5.80400439
OCNT-2309499,BUVOPHNIEJYTGR,CYP2C9_R12_OCNT-2315584,2,10,0.3424657534246575,0.3424657534246575,OCNT-2315584,XKAJLUQIWOREOM,CYP2C9,12,65,5.80400439
OCNT-2395495,LORROHMPLWAYJF,CYP2C9_R17_OCNT-2309935,2,1,0.4857142857142857,0.4857142857142857,OCNT-2309935,MWUXHAOXKVPJBX,CYP2C9,17,105,5.586979483
OCNT-2395282,OSWKQOGJYLYDJV,CYP2C9_R17_OCNT-2309935,2,2,0.4852941176470588,0.4852941176470588,OCNT-2309935,MWUXHAOXKVPJBX,CYP2C9,17,105,5.586979483
OCNT-2395761,BYKZUEOSWYGKMJ,CYP2C9_R17_OCNT-2309935,2,3,0.4782608695652174,0.4782608695652174,OCNT-2309935,MWUXHAOXKVPJBX,CYP2C9,17,105,5.586979483
OCNT-2395453,IVQJENGSTOXPMW,CYP2C9_R17_OCNT-2309935,2,4,0.4722222222222222,0.4722222222222222,OCNT-2309935,MWUXHAOXKVPJBX,CYP2C9,17,105,5.586979483
OCNT-2395392,SIYDVVCGLDGNGG,CYP2C9_R17_OCNT-2309935,2,5,0.4657534246575342,0.4657534246575342,OCNT-2309935,MWUXHAOXKVPJBX,CYP2C9,17,105,5.586979483
OCNT-2316176,IVLDPMHWGKSBBD,CYP2C9_R17_OCNT-2309935,2,6,0.4520547945205479,0.4520547945205479,OCNT-2309935,MWUXHAOXKVPJBX,CYP2C9,17,105,5.586979483
OCNT-2395388,CFQJCJLLMWDACS,CYP2C9_R17_OCNT-2309935,2,7,0.4507042253521127,0.4507042253521127,OCNT-2309935,MWUXHAOXKVPJBX,CYP2C9,17,105,5.586979483
OCNT-2395456,SUWDPUGCBJMRIM,CYP2C9_R17_OCNT-2309935,2,8,0.4507042253521127,0.4507042253521127,OCNT-2309935,MWUXHAOXKVPJBX,CYP2C9,17,105,5.586979483
OCNT-2311638,DUDNRIVARGBEHO,CYP2C9_R17_OCNT-2309935,2,9,0.4473684210526316,0.4473684210526316,OCNT-2309935,MWUXHAOXKVPJBX,CYP2C9,17,105,5.586979483
OCNT-2395581,SLCOTPVWQGJWIY,CYP2C9_R17_OCNT-2309935,2,10,0.44594594594594594,0.44594594594594594,OCNT-2309935,MWUXHAOXKVPJBX,CYP2C9,17,105,5.586979483
OCNT-2311340,QVLONCRSZCBUNW,CYP2C9_R22_OCNT-2310562,2,1,0.4927536231884058,0.4927536231884058,OCNT-2310562,HSFFJASGMZOXAD,CYP2C9,22,212,5.32258185
OCNT-2315880,NSYWPGRLGRXHHP,CYP2C9_R22_OCNT-2310562,2,2,0.41333333333333333,0.41333333333333333,OCNT-2310562,HSFFJASGMZOXAD,CYP2C9,22,212,5.32258185
OCNT-2309001,CWMXYKKRUKUVCU,CYP2C9_R22_OCNT-2310562,2,3,0.38235294117647056,0.38235294117647056,OCNT-2310562,HSFFJASGMZOXAD,CYP2C9,22,212,5.32258185
OCNT-2317901,JNKGLLRFVIVVLH,CYP2C9_R22_OCNT-2310562,2,4,0.379746835443038,0.379746835443038,OCNT-2310562,HSFFJASGMZOXAD,CYP2C9,22,212,5.32258185
OCNT-2318241,HUMZAECDVMKEFK,CYP2C9_R22_OCNT-2310562,2,5,0.36,0.36,OCNT-2310562,HSFFJASGMZOXAD,CYP2C9,22,212,5.32258185
OCNT-2311998,DEGIHGBFUSEICZ,CYP2C9_R22_OCNT-2310562,2,6,0.34285714285714286,0.34285714285714286,OCNT-2310562,HSFFJASGMZOXAD,CYP2C9,22,212,5.32258185
OCNT-2313807,SQJMMPMDMDJGMZ,CYP2C9_R22_OCNT-2310562,2,7,0.3380281690140845,0.3380281690140845,OCNT-2310562,HSFFJASGMZOXAD,CYP2C9,22,212,5.32258185
OCNT-2311556,CKDAYZQHZOJZGJ,CYP2C9_R22_OCNT-2310562,2,8,0.33783783783783783,0.33783783783783783,OCNT-2310562,HSFFJASGMZOXAD,CYP2C9,22,212,5.32258185
